"state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff"
"Texas",48293,"Limestone County",6789,2213,9095,4576,0.746454095656954,0.243320505772402,0.503133589884552
"Texas",48295,"Lipscomb County",1205,131,1353,1074,0.890613451589061,0.0968218773096822,0.793791574279379
"Texas",48297,"Live Oak County",4199,819,5054,3380,0.830827067669173,0.162049861495845,0.668777206173328
"Texas",48299,"Llano County",10079,2465,12660,7614,0.796129541864139,0.194707740916272,0.601421800947867
"Texas",48301,"Loving County",60,4,66,56,0.909090909090909,0.0606060606060606,0.848484848484848
"Texas",48303,"Lubbock County",78861,40017,120771,38844,0.652979606031249,0.331346101299153,0.321633504732096
"Texas",48305,"Lynn County",1853,428,2293,1425,0.808111644134322,0.186655037069341,0.62145660706498
"Texas",48307,"McCulloch County",2904,490,3436,2414,0.845168800931316,0.142607683352736,0.70256111757858
"Texas",48309,"McLennan County",59543,36688,97771,22855,0.60900471509957,0.375244193063383,0.233760522036187
"Texas",48311,"McMullen County",460,53,516,407,0.891472868217054,0.102713178294574,0.788759689922481
"Texas",48313,"Madison County",4169,1088,5297,3081,0.787049273173494,0.2053992826128,0.581649990560695
"Texas",48315,"Marion County",3470,1339,4864,2131,0.713404605263158,0.275287828947368,0.438116776315789
"Texas",48317,"Martin County",1857,288,2160,1569,0.859722222222222,0.133333333333333,0.726388888888889
"Texas",48319,"Mason County",1991,457,2474,1534,0.804769603880356,0.184721099434115,0.620048504446241
"Texas",48321,"Matagorda County",9845,3733,13726,6112,0.717251930642576,0.271965612705814,0.445286317936762
"Texas",48323,"Maverick County",6881,8332,15346,-1451,0.448390460054737,0.542942786393849,-0.0945523263391112
"Texas",48325,"Medina County",15642,6773,22644,8869,0.690779014308426,0.299107931460873,0.391671082847553
"Texas",48327,"Menard County",823,197,1028,626,0.800583657587549,0.191634241245136,0.608949416342413
"Texas",48329,"Midland County",45624,12329,58856,33295,0.775180100584477,0.209477368492592,0.565702732091885
"Texas",48331,"Milam County",7984,2496,10576,5488,0.754916792738275,0.236006051437216,0.518910741301059
"Texas",48333,"Mills County",2217,271,2505,1946,0.88502994011976,0.108183632734531,0.77684630738523
"Texas",48335,"Mitchell County",2170,397,2579,1773,0.841411399767352,0.153935633966654,0.687475765800698
"Texas",48337,"Montague County",8615,1097,9814,7518,0.877827593234155,0.111779091094355,0.7660485021398
"Texas",48339,"Montgomery County",193382,74377,271451,119005,0.712401133169522,0.273997885437888,0.438403247731635
"Texas",48341,"Moore County",4359,1062,5508,3297,0.791394335511983,0.19281045751634,0.598583877995643
"Texas",48343,"Morris County",3872,1669,5587,2203,0.693037408269196,0.298729192768928,0.394308215500269
"Texas",48345,"Motley County",604,46,652,558,0.92638036809816,0.0705521472392638,0.855828220858896
"Texas",48347,"Nacogdoches County",17378,9000,26763,8378,0.649329297911295,0.336285169824011,0.313044128087285
"Texas",48349,"Navarro County",13800,5101,19121,8699,0.721719575336018,0.266774750274567,0.454944825061451
"Texas",48351,"Newton County",4882,1173,6094,3709,0.801115851657368,0.192484410895963,0.608631440761405
"Texas",48353,"Nolan County",4131,1162,5356,2969,0.771284540702016,0.216952949962659,0.554331590739358
"Texas",48355,"Nueces County",64617,60925,127314,3692,0.507540411895,0.478541244482147,0.0289991674128532
"Texas",48357,"Ochiltree County",2812,302,3156,2510,0.891001267427123,0.0956907477820025,0.79531051964512
"Texas",48359,"Oldham County",917,81,1009,836,0.908820614469772,0.0802775024777007,0.828543111992071
"Texas",48361,"Orange County",29186,6357,35994,22829,0.810857365116408,0.176612768794799,0.634244596321609
"Texas",48363,"Palo Pinto County",10179,2178,12485,8001,0.815298358029636,0.174449339207048,0.640849018822587
"Texas",48365,"Panola County",9326,2057,11451,7269,0.814426687625535,0.179634966378482,0.634791721247053
"Texas",48367,"Parker County",62045,13017,76128,49028,0.815008932324506,0.170988335435057,0.644020596889449
"Texas",48369,"Parmer County",2135,488,2650,1647,0.805660377358491,0.184150943396226,0.621509433962264
"Texas",48371,"Pecos County",3215,1382,4668,1833,0.688731790916881,0.296058269065981,0.3926735218509
"Texas",48373,"Polk County",18573,5387,24181,13186,0.7680823787271,0.222778214300484,0.545304164426616
"Texas",48375,"Potter County",22820,9921,33321,12899,0.68485339575643,0.297740163860628,0.387113231895801
"Texas",48377,"Presidio County",721,1463,2217,-742,0.325214253495715,0.659900766801985,-0.33468651330627
"Texas",48379,"Rains County",5155,842,6053,4313,0.851643812985297,0.139104576243185,0.712539236742111
"Texas",48381,"Randall County",50796,12802,64674,37994,0.785416086835513,0.19794662460958,0.587469462225933
"Texas",48383,"Reagan County",942,172,1124,770,0.838078291814947,0.153024911032028,0.685053380782918
"Texas",48385,"Real County",1643,320,1982,1323,0.828960645812311,0.161453077699294,0.667507568113017
"Texas",48387,"Red River County",4517,1246,5806,3271,0.777988287977954,0.214605580434034,0.56338270754392
"Texas",48389,"Reeves County",2254,1395,3687,859,0.611337130458367,0.378356387306754,0.232980743151614
"Texas",48391,"Refugio County",2210,1108,3366,1102,0.656565656565657,0.329174093879976,0.32739156268568
"Texas",48393,"Roberts County",529,17,550,512,0.961818181818182,0.0309090909090909,0.930909090909091
"Texas",48395,"Robertson County",5646,2374,8099,3272,0.697123101617484,0.293122607729349,0.404000493888134
"Texas",48397,"Rockwall County",36726,16412,53891,20314,0.68148670464456,0.304540646861257,0.376946057783303
"Texas",48399,"Runnels County",3807,552,4409,3255,0.863461102290769,0.125198457700159,0.73826264459061
"Texas",48401,"Rusk County",16534,4629,21368,11905,0.773773867465369,0.216632347435417,0.557141520029951
"Texas",48403,"Sabine County",4784,669,5487,4115,0.871878986695827,0.121924548933844,0.749954437761983
"Texas",48405,"San Augustine County",3007,980,4002,2027,0.751374312843578,0.24487756121939,0.506496751624188
"Texas",48407,"San Jacinto County",10161,2337,12638,7824,0.804003798069315,0.184918499762621,0.619085298306694
"Texas",48409,"San Patricio County",16516,8988,25888,7528,0.637978986402967,0.347187886279357,0.290791100123609
"Texas",48411,"San Saba County",2308,287,2602,2021,0.887009992313605,0.110299769408148,0.776710222905457
"Texas",48413,"Schleicher County",940,211,1159,729,0.811044003451251,0.182053494391717,0.628990509059534
"Texas",48415,"Scurry County",4983,818,5869,4165,0.849037314704379,0.139376384392571,0.709660930311808
"Texas",48417,"Shackelford County",1484,130,1628,1354,0.911547911547912,0.0798525798525798,0.831695331695332
"Texas",48419,"Shelby County",7975,2068,10084,5907,0.79085680285601,0.205077350257834,0.585779452598175
"Texas",48421,"Sherman County",886,91,991,795,0.894046417759839,0.0918264379414733,0.802219979818365
"Texas",48423,"Smith County",69080,29615,100075,39465,0.690282288283787,0.29592805395953,0.394354234324257
"Texas",48425,"Somervell County",4105,768,4947,3337,0.829795835860117,0.155245603395998,0.67455023246412
"Texas",48427,"Starr County",8247,9123,17525,-876,0.47058487874465,0.520570613409415,-0.0499857346647646
"Texas",48429,"Stephens County",3385,397,3800,2988,0.890789473684211,0.104473684210526,0.786315789473684
"Texas",48431,"Sterling County",584,51,639,533,0.913928012519562,0.07981220657277,0.834115805946792
"Texas",48433,"Stonewall County",615,116,736,499,0.835597826086957,0.157608695652174,0.677989130434783
"Texas",48435,"Sutton County",1222,322,1557,900,0.784842646114322,0.206807964033398,0.578034682080925
"Texas",48437,"Swisher County",1845,478,2355,1367,0.78343949044586,0.202972399150743,0.580467091295117
"Texas",48439,"Tarrant County",409741,411567,834697,-1826,0.490885914289856,0.493073534468196,-0.00218762017834018
"Texas",48441,"Taylor County",39547,14588,55112,24959,0.717575119756133,0.264697343591232,0.452877776164901
"Texas",48443,"Terrell County",334,119,458,215,0.729257641921397,0.259825327510917,0.46943231441048
"Texas",48445,"Terry County",2812,757,3612,2055,0.778516057585825,0.209579180509413,0.568936877076412
"Texas",48447,"Throckmorton County",806,82,899,724,0.896551724137931,0.0912124582869855,0.805339265850946
"Texas",48449,"Titus County",7570,2856,10539,4714,0.718284467217004,0.270993452889268,0.447291014327735
"Texas",48451,"Tom Green County",32313,12239,45210,20074,0.714731254147313,0.270714443707144,0.444016810440168
"Texas",48453,"Travis County",161337,435860,610349,-274523,0.264335650586795,0.714116022144707,-0.449780371557912
"Texas",48455,"Trinity County",5579,1323,6938,4256,0.804122225425195,0.190688959354281,0.613433266070914
"Texas",48457,"Tyler County",8194,1403,9660,6791,0.84824016563147,0.145238095238095,0.703002070393375
"Texas",48459,"Upshur County",15809,2877,18887,12932,0.837030761899719,0.152326997405623,0.684703764494096
"Texas",48461,"Upton County",1178,170,1368,1008,0.861111111111111,0.124269005847953,0.736842105263158
"Texas",48463,"Uvalde County",6174,4073,10342,2101,0.596983175401276,0.393830980467995,0.203152194933282
"Texas",48465,"Val Verde County",8284,6771,15272,1513,0.542430591932949,0.443360398114196,0.0990701938187533
"Texas",48467,"Van Zandt County",22270,3516,25994,18754,0.856736169885358,0.135261983534662,0.721474186350696
"Texas",48469,"Victoria County",23358,10380,34188,12978,0.683222183222183,0.303615303615304,0.37960687960688
"Texas",48471,"Walker County",15375,7884,23612,7491,0.651151956632221,0.333898017956971,0.31725393867525
"Texas",48473,"Waller County",14260,8191,22734,6069,0.627254332717516,0.360297351983813,0.266956980733703
"Texas",48475,"Ward County",3241,764,4060,2477,0.798275862068966,0.188177339901478,0.610098522167488
"Texas",48477,"Washington County",12959,4261,17418,8698,0.744000459294982,0.24463198989551,0.499368469399472
"Texas",48479,"Webb County",25898,41820,68397,-15922,0.378642338114245,0.611430325891486,-0.232787987777242
"Texas",48481,"Wharton County",11926,4694,16761,7232,0.711532724777758,0.280054889326412,0.431477835451345
"Texas",48483,"Wheeler County",2159,168,2337,1991,0.923833975181857,0.0718870346598203,0.851946940522037
"Texas",48485,"Wichita County",32069,13161,46030,18908,0.69669780577884,0.285922224636107,0.410775581142733
"Texas",48487,"Wilbarger County",3524,956,4524,2568,0.7789566755084,0.21131741821397,0.56763925729443
"Texas",48489,"Willacy County",2441,3108,5549,-667,0.43989908091548,0.56010091908452,-0.12020183816904
"Texas",48491,"Williamson County",139729,143795,289312,-4066,0.482969942484238,0.497023974117907,-0.0140540316336689
"Texas",48493,"Wilson County",18463,6350,25013,12113,0.73813616919202,0.253867988645904,0.484268180546116
"Texas",48495,"Winkler County",1753,358,2126,1395,0.824553151458137,0.168391345249294,0.656161806208843
"Texas",48497,"Wise County",27032,4973,32362,22059,0.83530066126939,0.153667882083926,0.681632779185464
"Texas",48499,"Wood County",19049,3509,22779,15540,0.836252688880109,0.154045392686246,0.682207296193863
"Texas",48501,"Yoakum County",2174,420,2631,1754,0.826301786393006,0.15963511972634,0.666666666666667
"Texas",48503,"Young County",7110,1034,8239,6076,0.86296880689404,0.125500667556742,0.737468139337298
"Texas",48505,"Zapata County",2033,1826,3874,207,0.524780588538978,0.471347444501807,0.0534331440371709
"Texas",48507,"Zavala County",1490,2864,4379,-1374,0.340260333409454,0.654030600593743,-0.313770267184289
"Utah",49001,"Beaver County",2695,357,3100,2338,0.869354838709677,0.115161290322581,0.754193548387097
"Utah",49003,"Box Elder County",21548,4473,27027,17075,0.797276797276797,0.165501165501166,0.631775631775632
"Utah",49005,"Cache County",38032,16650,57571,21382,0.660610376752184,0.289208108248945,0.37140226850324
"Utah",49007,"Carbon County",6693,2392,9369,4301,0.714377201408902,0.255310065108336,0.459067136300566
"Utah",49009,"Daggett County",496,111,619,385,0.801292407108239,0.179321486268174,0.621970920840065
"Utah",49011,"Davis County",104135,57411,169895,46724,0.612937402513317,0.337920480296654,0.275016922216663
"Utah",49013,"Duchesne County",7513,843,8524,6670,0.88139371187236,0.0988972313467856,0.782496480525575
"Utah",49015,"Emery County",4207,572,4865,3635,0.864748201438849,0.117574511819116,0.747173689619733
"Utah",49017,"Garfield County",2158,514,2732,1644,0.789897510980966,0.18814055636896,0.601756954612006
"Utah",49019,"Grand County",2248,2806,5185,-558,0.433558341369335,0.541176470588235,-0.107618129218901
"Utah",49021,"Iron County",18989,4892,24890,14097,0.762916834069908,0.196544797107272,0.566372036962636
"Utah",49023,"Juab County",5087,645,5866,4442,0.867200818274804,0.109955676781452,0.757245141493352
"Utah",49025,"Kane County",2998,1083,4180,1915,0.717224880382775,0.259090909090909,0.458133971291866
"Utah",49027,"Millard County",5404,624,6160,4780,0.877272727272727,0.101298701298701,0.775974025974026
"Utah",49029,"Morgan County",5181,1086,6512,4095,0.795608108108108,0.166769041769042,0.628839066339066
"Utah",49031,"Piute County",773,86,871,687,0.887485648679678,0.0987370838117107,0.788748564867968
"Utah",49033,"Rich County",1157,180,1363,977,0.848862802641233,0.132061628760088,0.716801173881145
"Utah",49035,"Salt Lake County",230174,289906,541175,-59732,0.425322677507276,0.535697325264471,-0.110374647757195
"Utah",49037,"San Juan County",3535,3113,6878,422,0.513957545798197,0.452602500726956,0.0613550450712417
"Utah",49039,"Sanpete County",10459,1794,12631,8665,0.828042118597102,0.142031509777531,0.686010608819571
"Utah",49041,"Sevier County",9052,1084,10363,7968,0.873492231979157,0.104602914214031,0.768889317765126
"Utah",49043,"Summit County",10252,15244,26088,-4992,0.392977614228764,0.584329960134928,-0.191352345906164
"Utah",49045,"Tooele County",21014,8943,31518,12071,0.6667301224697,0.283742623262897,0.382987499206802
"Utah",49047,"Uintah County",13261,1663,15307,11598,0.866335663421964,0.108643104462011,0.757692558959953
"Utah",49049,"Utah County",192812,76033,284480,116779,0.677769966254218,0.267270106861642,0.410499859392576
"Utah",49051,"Wasatch County",10795,6187,17581,4608,0.614015129969854,0.351913998066094,0.26210113190376
"Utah",49053,"Washington County",67294,20530,90476,46764,0.743777355320748,0.226911004023166,0.516866351297582
"Utah",49055,"Wayne County",1229,365,1621,864,0.75817396668723,0.225169648365207,0.533004318322023
"Utah",49057,"Weber County",65949,40695,111442,25254,0.591778683081782,0.365167531092407,0.226611151989376
"Vermont",50001,"Addison County",6292,14967,22022,-8675,0.285714285714286,0.679638543274907,-0.393924257560621
"Vermont",50003,"Bennington County",7114,12705,20462,-5591,0.347668849574822,0.620907047209461,-0.27323819763464
"Vermont",50005,"Caledonia County",6551,9011,16169,-2460,0.40515801843033,0.557301008101923,-0.152142989671594
"Vermont",50007,"Chittenden County",21017,74961,98915,-53944,0.212475357630289,0.757832482434413,-0.545357124804125
"Vermont",50009,"Essex County",1773,1405,3288,368,0.539233576642336,0.427311435523114,0.111922141119221
"Vermont",50011,"Franklin County",11274,13611,25830,-2337,0.436469221835075,0.526945412311266,-0.0904761904761905
"Vermont",50013,"Grand Isle County",1810,2905,4851,-1095,0.373118944547516,0.598845598845599,-0.225726654298083
"Vermont",50015,"Lamoille County",4163,10240,14915,-6077,0.279114984914516,0.686557157224271,-0.407442172309755
"Vermont",50017,"Orange County",6187,10304,17122,-4117,0.361347973367597,0.601798855273917,-0.240450881906319
"Vermont",50019,"Orleans County",6512,7147,14096,-635,0.461975028376845,0.507023269012486,-0.0450482406356413
"Vermont",50021,"Rutland County",14672,18230,33970,-3558,0.431910509272888,0.53664998528113,-0.104739476008243
"Vermont",50023,"Washington County",8928,25191,35307,-16263,0.2528677032883,0.713484578128983,-0.460616874840683
"Vermont",50025,"Windham County",6440,18767,26035,-12327,0.247359323986941,0.720837334357596,-0.473478010370655
"Vermont",50027,"Windsor County",9971,23376,34446,-13405,0.289467572432213,0.678627416826337,-0.389159844394124
"Virginia",51001,"Accomack County",9172,7578,16962,1594,0.540738120504657,0.446763353378139,0.093974767126518
"Virginia",51003,"Albemarle County",20804,42466,64657,-21662,0.321759438266545,0.65678890143372,-0.335029463167174
"Virginia",51005,"Alleghany County",5859,2243,8203,3616,0.714250883822992,0.273436547604535,0.440814336218457
"Virginia",51007,"Amelia County",5390,2411,7893,2979,0.682883567718231,0.305460534650957,0.377423033067275
"Virginia",51009,"Amherst County",11041,5672,17005,5369,0.649279623640106,0.333548956189356,0.31573066745075
"Virginia",51011,"Appomattox County",6702,2418,9268,4284,0.723133362106172,0.260897712559344,0.462235649546828
"Virginia",51013,"Arlington County",22318,105344,130699,-83026,0.17075876632568,0.806004636607778,-0.635245870282099
"Virginia",51015,"Augusta County",30714,10840,42278,19874,0.726477127584086,0.256398126685274,0.470079000898813
"Virginia",51017,"Bath County",1834,646,2501,1188,0.733306677329068,0.258296681327469,0.475009996001599
"Virginia",51019,"Bedford County",35600,12176,48669,23424,0.731471778750334,0.250179785900676,0.481291992849658
"Virginia",51021,"Bland County",2903,532,3479,2371,0.834435182523714,0.152917505030181,0.681517677493533
"Virginia",51023,"Botetourt County",15099,5700,21120,9399,0.714914772727273,0.269886363636364,0.445028409090909
"Virginia",51025,"Brunswick County",3357,4552,7948,-1195,0.422370407649723,0.572722697533971,-0.150352289884248
"Virginia",51027,"Buchanan County",8311,1587,9953,6724,0.835024615693761,0.159449412237516,0.675575203456244
"Virginia",51029,"Buckingham County",4544,3471,8126,1073,0.559192714742801,0.42714742800886,0.13204528673394
"Virginia",51031,"Campbell County",21245,8070,29892,13175,0.710725277666265,0.269971898835809,0.440753378830456
"Virginia",51033,"Caroline County",8336,7657,16288,679,0.511787819253438,0.47010068762279,0.0416871316306483
"Virginia",51035,"Carroll County",12659,2842,15651,9817,0.808830106702447,0.181585841160309,0.627244265542138
"Virginia",51036,"Charles City County",1761,2624,4441,-863,0.39653231254222,0.590857914884035,-0.194325602341815
"Virginia",51037,"Charlotte County",3815,2317,6191,1498,0.616217089323211,0.374252947827492,0.24196414149572
"Virginia",51041,"Chesterfield County",93326,106935,203884,-13609,0.457740676070707,0.524489415550019,-0.0667487394793117
"Virginia",51043,"Clarke County",5192,3920,9337,1272,0.556067259290993,0.419835064795973,0.13623219449502
"Virginia",51045,"Craig County",2536,587,3169,1949,0.800252445566425,0.185231934364153,0.615020511202272
"Virginia",51047,"Culpeper County",16012,10617,27116,5395,0.590500073757191,0.39154005015489,0.198960023602301
"Virginia",51049,"Cumberland County",3019,2227,5310,792,0.568549905838041,0.41939736346516,0.149152542372881
"Virginia",51051,"Dickenson County",5748,1503,7303,4245,0.787073805285499,0.205805833219225,0.581267972066274
"Virginia",51053,"Dinwiddie County",8695,6224,15092,2471,0.576133050622847,0.412403922608004,0.163729128014842
"Virginia",51057,"Essex County",3075,3038,6178,37,0.497733894464228,0.491744901262544,0.00598899320168339
"Virginia",51059,"Fairfax County",168401,419943,600823,-251542,0.280283877281662,0.698946278687733,-0.418662401406071
"Virginia",51061,"Fauquier County",25106,17565,43661,7541,0.575021185955429,0.402304115801287,0.172717070154142
"Virginia",51063,"Floyd County",6225,3004,9408,3221,0.661670918367347,0.319302721088435,0.342368197278912
"Virginia",51065,"Fluvanna County",8155,7414,15840,741,0.514835858585859,0.468055555555556,0.046780303030303
"Virginia",51067,"Franklin County",20895,8381,29702,12514,0.703487980607367,0.282169550871995,0.421318429735371
"Virginia",51069,"Frederick County",30558,17207,48703,13351,0.62743568158019,0.353304724554956,0.274130957025235
"Virginia",51071,"Giles County",6876,2156,9176,4720,0.749346120313862,0.234960767218832,0.51438535309503
"Virginia",51073,"Gloucester County",14875,6964,22282,7911,0.667579211919935,0.312539269365407,0.355039942554528
"Virginia",51075,"Goochland County",9966,6685,16950,3281,0.587964601769911,0.394395280235988,0.193569321533923
"Virginia",51077,"Grayson County",6529,1535,8131,4994,0.802976263682204,0.188783667445579,0.614192596236625
"Virginia",51079,"Greene County",6866,4163,11311,2703,0.607019715321369,0.368048802051101,0.238970913270268
"Virginia",51081,"Greensville County",1914,2627,4574,-713,0.418452120682116,0.574333187581985,-0.155881066899869
"Virginia",51083,"Halifax County",10418,7666,18248,2752,0.570911880754055,0.420100832967996,0.150811047786059
"Virginia",51085,"Hanover County",44318,25307,70967,19011,0.624487437823214,0.356602364479265,0.267885073343949
"Virginia",51087,"Henrico County",63440,116572,183152,-53132,0.346378963920678,0.636476806150083,-0.290097842229405
"Virginia",51089,"Henry County",16725,9127,26105,7598,0.640681861712316,0.349626508331737,0.291055353380578
"Virginia",51091,"Highland County",1092,417,1533,675,0.712328767123288,0.272015655577299,0.440313111545988
"Virginia",51093,"Isle of Wight County",13707,9399,23456,4308,0.584370736698499,0.400707708049113,0.183663028649386
"Virginia",51095,"James City County",23153,25553,49622,-2400,0.466587400749667,0.514953045020354,-0.0483656442706864
"Virginia",51097,"King and Queen County",2450,1590,4115,860,0.595382746051033,0.386391251518834,0.208991494532199
"Virginia",51099,"King George County",8446,5404,14224,3042,0.593785151856018,0.37992125984252,0.213863892013498
"Virginia",51101,"King William County",7320,3260,10736,4060,0.681818181818182,0.303651266766021,0.378166915052161
"Virginia",51103,"Lancaster County",3697,3368,7152,329,0.516918344519016,0.470917225950783,0.0460011185682326
"Virginia",51105,"Lee County",8365,1489,9946,6876,0.841041624773778,0.149708425497688,0.691333199276091
"Virginia",51107,"Loudoun County",82088,138372,224862,-56284,0.365059458690219,0.615364089975185,-0.250304631284966
"Virginia",51109,"Louisa County",13294,8269,21915,5025,0.606616472735569,0.377321469313256,0.229295003422314
"Virginia",51111,"Lunenburg County",3537,2418,6000,1119,0.5895,0.403,0.1865
"Virginia",51113,"Madison County",5300,2698,8129,2602,0.651986714232993,0.331898142452946,0.320088571780047
"Virginia",51115,"Mathews County",3901,1825,5826,2076,0.66958462066598,0.313250944043941,0.356333676622039
"Virginia",51117,"Mecklenburg County",9266,6803,16204,2463,0.571834115033325,0.419834608738583,0.151999506294742
"Virginia",51119,"Middlesex County",4196,2491,6785,1705,0.618422991893884,0.367133382461312,0.251289609432572
"Virginia",51121,"Montgomery County",20629,23218,45037,-2589,0.4580456069454,0.515531673956969,-0.0574860670115683
"Virginia",51125,"Nelson County",4812,4327,9316,485,0.516530699871189,0.464469729497638,0.0520609703735509
"Virginia",51127,"New Kent County",9631,4621,14463,5010,0.665906105234045,0.319504943649312,0.346401161584733
"Virginia",51131,"Northampton County",2955,3667,6732,-712,0.438948306595365,0.544711824123589,-0.105763517528223
"Virginia",51133,"Northumberland County",4485,3252,7815,1233,0.573896353166987,0.416122840690979,0.157773512476008
"Virginia",51135,"Nottoway County",4027,2971,7078,1056,0.568946029951964,0.419751342187059,0.149194687764905
"Virginia",51137,"Orange County",12426,7995,20742,4431,0.599074341914955,0.385449811975701,0.213624529939254
"Virginia",51139,"Page County",9345,3007,12514,6338,0.746763624740291,0.240290874220873,0.506472750519418
"Virginia",51141,"Patrick County",7485,1954,9534,5531,0.78508495909377,0.20495070274806,0.58013425634571
"Virginia",51143,"Pittsylvania County",23751,10115,34227,13636,0.693925848014725,0.295526923189295,0.39839892482543
"Virginia",51145,"Powhatan County",14055,5320,19730,8735,0.712366953877344,0.269640141915864,0.44272681196148
"Virginia",51147,"Prince Edward County",4434,4973,9574,-539,0.463129308543973,0.519427616461249,-0.056298307917276
"Virginia",51149,"Prince George County",10103,7103,17432,3000,0.579566314823313,0.40746902248738,0.172097292335934
"Virginia",51153,"Prince William County",81222,142863,228056,-61641,0.356149366822184,0.626438243238503,-0.270288876416319
"Virginia",51155,"Pulaski County",12127,4925,17376,7202,0.697916666666667,0.283436924493554,0.414479742173112
"Virginia",51157,"Rappahannock County",2812,2096,4978,716,0.564885496183206,0.421052631578947,0.143832864604259
"Virginia",51159,"Richmond County",2547,1513,4102,1034,0.62091662603608,0.368844466114091,0.252072159921989
"Virginia",51161,"Roanoke County",34268,21801,57184,12467,0.599258533855624,0.381243005036374,0.21801552881925
"Virginia",51163,"Rockbridge County",8088,4086,12373,4002,0.653681403055039,0.33023518952558,0.323446213529459
"Virginia",51165,"Rockingham County",30349,12644,43811,17705,0.692725571203579,0.288603318801214,0.404122252402365
"Virginia",51167,"Russell County",10879,2373,13386,8506,0.812714776632302,0.177274764679516,0.635440011952787
"Virginia",51169,"Scott County",9063,1692,10869,7371,0.833839359646702,0.155672094948937,0.678167264697764
"Virginia",51171,"Shenandoah County",16463,6836,23684,9627,0.69511062320554,0.288633676743793,0.406476946461746
"Virginia",51173,"Smyth County",10963,3008,14136,7955,0.775537634408602,0.212790039615167,0.562747594793435
"Virginia",51175,"Southampton County",5730,3969,9786,1761,0.585530349478847,0.405579399141631,0.179950950337216
"Virginia",51177,"Spotsylvania County",39411,34307,75317,5104,0.523268319237357,0.455501414023395,0.0677669052139623
"Virginia",51179,"Stafford County",37636,40245,79625,-2609,0.472665620094191,0.505431711145997,-0.0327660910518053
"Virginia",51181,"Surry County",2025,2397,4471,-372,0.452918810109595,0.536121673003802,-0.0832028628942071
"Virginia",51183,"Sussex County",2219,2827,5088,-608,0.436124213836478,0.55562106918239,-0.119496855345912
"Virginia",51185,"Tazewell County",16731,3205,20134,13526,0.830982417800735,0.159183470746002,0.671798947054733
"Virginia",51187,"Warren County",14069,6603,21147,7466,0.665295313756088,0.312242871329267,0.353052442426822
"Virginia",51191,"Washington County",21679,6617,28685,15062,0.75576085061879,0.230678054732439,0.525082795886352
"Virginia",51193,"Westmoreland County",5318,4501,9933,817,0.535387093526628,0.453136011275546,0.0822510822510822
"Virginia",51195,"Wise County",13366,3110,16615,10256,0.804453806801083,0.187180258802287,0.617273547998796
"Virginia",51197,"Wythe County",11733,3143,15072,8590,0.778463375796178,0.208532377919321,0.569930997876858
"Virginia",51199,"York County",20241,17683,38787,2558,0.521850104416428,0.455900172738289,0.0659499316781396
"Virginia",51510,"Alexandria city",14544,66240,82508,-51696,0.1762738158724,0.802831240606971,-0.626557424734571
"Virginia",51520,"Bristol city",5347,2313,7806,3034,0.684985908275685,0.296310530361261,0.388675377914425
"Virginia",51530,"Buena Vista city",1863,825,2776,1038,0.671109510086455,0.297190201729107,0.373919308357349
"Virginia",51540,"Charlottesville city",3094,20696,24205,-17602,0.127824829580665,0.855029952489155,-0.72720512290849
"Virginia",51550,"Chesapeake city",58180,66377,127108,-8197,0.457720993171162,0.52220945967209,-0.0644884665009283
"Virginia",51570,"Colonial Heights city",6007,2972,9146,3035,0.656789853487864,0.324950798163131,0.331839055324732
"Virginia",51580,"Covington city",1580,964,2603,616,0.606991932385709,0.370341913177103,0.236650019208605
"Virginia",51590,"Danville city",7428,11710,19389,-4282,0.383103821754603,0.6039506936923,-0.220846871937697
"Virginia",51595,"Emporia city",754,1612,2381,-858,0.316673666526669,0.677026459470811,-0.360352792944141
"Virginia",51600,"Fairfax city",4007,9174,13483,-5167,0.297189052881406,0.680412371134021,-0.383223318252614
"Virginia",51610,"Falls Church city",1490,7146,8819,-5656,0.168953396076653,0.810295951921987,-0.641342555845334
"Virginia",51620,"Franklin city",1487,2525,4058,-1038,0.366436668309512,0.622227698373583,-0.255791030064071
"Virginia",51630,"Fredericksburg city",4037,8517,12862,-4480,0.313870315658529,0.662183175244907,-0.348312859586378
"Virginia",51640,"Galax city",1838,777,2638,1061,0.696739954510993,0.294541319181198,0.402198635329795
"Virginia",51650,"Hampton city",18430,46220,65901,-27790,0.279661917118101,0.701355062897376,-0.421693145779275
"Virginia",51660,"Harrisonburg city",5591,11022,17086,-5431,0.327226969448671,0.645089546997542,-0.31786257754887
"Virginia",51670,"Hopewell city",4020,5430,9608,-1410,0.418401332223147,0.565154038301416,-0.146752706078268
"Virginia",51678,"Lexington city",906,1791,2762,-885,0.328023171614772,0.648443157132513,-0.320419985517741
"Virginia",51680,"Lynchburg city",17097,18048,36363,-951,0.470175728075241,0.496328685752001,-0.0261529576767593
"Virginia",51683,"Manassas city",6256,10356,16968,-4100,0.368694012258369,0.61032531824611,-0.241631305987742
"Virginia",51685,"Manassas Park city",1979,3992,6087,-2013,0.325119106292098,0.655823886972236,-0.330704780680138
"Virginia",51690,"Martinsville city",2165,3766,6013,-1601,0.360053218027607,0.626309662398137,-0.26625644437053
"Virginia",51700,"Newport News city",26377,53099,81203,-26722,0.324827900447028,0.653904412398557,-0.329076511951529
